mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__bootstrap,param_clf__class_weight,param_clf__max_depth,param_clf__max_features,param_clf__min_samples_leaf,param_clf__min_samples_split,param_clf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,Antibiotic,Model,param_clf__C,param_clf__l1_ratio,param_clf__max_iter,param_clf__penalty,param_clf__solver
0.8765522003173828,0.02948930473109526,0.08431477546691894,0.011038977148923464,False,balanced_subsample,5.0,0.3,9.0,5.0,360.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 5, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 5, 'clf__n_estimators': 360}",0.9476595744680851,0.9485815602836879,0.9463652482269505,0.976063829787234,0.9382608695652174,0.9513862164662349,0.012870302323079915,68,imipenem,Random Forest,,,,,
0.8930530071258544,0.01551971947952761,0.08286476135253906,0.008152513757219397,False,balanced,30.0,0.7,4.0,9.0,334.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 30, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 9, 'clf__n_estimators': 334}",0.9587234042553192,0.9609929078014184,0.9685283687943264,0.9929078014184398,0.9373913043478261,0.963708757323466,0.017892181229552623,23,imipenem,Random Forest,,,,,
2.659778118133545,0.045267603028258066,0.1683666229248047,0.014869895939472886,True,balanced,,0.5,3.0,15.0,869.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 15, 'clf__n_estimators': 869}",0.9587234042553192,0.9636524822695035,0.9667553191489362,0.9929078014184397,0.9400000000000001,0.9644078014184398,0.01700814209548957,19,imipenem,Random Forest,,,,,
1.1299592018127442,0.017858494703524408,0.09952721595764161,0.006541776644070551,False,balanced_subsample,20.0,0.3,6.0,9.0,482.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 9, 'clf__n_estimators': 482}",0.9646808510638298,0.9556737588652482,0.9694148936170213,0.9875886524822695,0.9504347826086956,0.9655585877274129,0.012863938687441125,11,imipenem,Random Forest,,,,,
4.288762140274048,0.08888139841345599,0.19850215911865235,0.015399553531929218,True,balanced_subsample,20.0,sqrt,1.0,6.0,1028.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 1028}",0.9629787234042553,0.9574468085106383,0.9782801418439717,0.9840425531914895,0.931304347826087,0.9628105149552884,0.01850159458975597,36,imipenem,Random Forest,,,,,
0.8935858726501464,0.016472037273944307,0.0846099853515625,0.012807969281263633,False,balanced,15.0,0.3,1.0,18.0,371.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 15, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 18, 'clf__n_estimators': 371}",0.9638297872340426,0.9627659574468085,0.9685283687943262,0.9893617021276595,0.9321739130434783,0.9633319457292628,0.018308152394925982,31,imipenem,Random Forest,,,,,
2.620839262008667,0.0670719933703612,0.1962585926055908,0.015159729752111462,False,balanced_subsample,20.0,0.7,6.0,4.0,1091.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 4, 'clf__n_estimators': 1091}",0.962127659574468,0.948581560283688,0.9747340425531914,0.9884751773049646,0.9426086956521739,0.9633054270736972,0.016796807193924488,32,imipenem,Random Forest,,,,,
2.644029664993286,0.07180756202764112,0.1713932514190674,0.012032288181541204,True,balanced,20.0,sqrt,5.0,4.0,899.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': 20, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 899}",0.9340425531914893,0.9512411347517731,0.910904255319149,0.9725177304964538,0.888695652173913,0.9314802651865557,0.029444952496345003,85,imipenem,Random Forest,,,,,
1.9692437171936035,0.026519978700414486,0.09614653587341308,0.00802050721334058,True,balanced_subsample,20.0,0.7,7.0,2.0,455.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 2, 'clf__n_estimators': 455}",0.9578723404255319,0.951241134751773,0.963209219858156,0.9875886524822695,0.9391304347826086,0.9598083564600678,0.01605012529370288,47,imipenem,Random Forest,,,,,
4.367979526519775,0.0697954487556722,0.18193478584289552,0.010438454426584101,True,balanced_subsample,5.0,sqrt,6.0,4.0,1071.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 4, 'clf__n_estimators': 1071}",0.9127659574468086,0.9397163120567376,0.8967198581560284,0.9698581560283688,0.8791304347826088,0.9196381436941105,0.03205785931946386,95,imipenem,Random Forest,,,,,
0.6714646339416503,0.014534657039210207,0.07645673751831054,0.0033711658312084495,False,balanced_subsample,5.0,log2,2.0,18.0,303.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 5, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 18, 'clf__n_estimators': 303}",0.9263829787234042,0.9565602836879433,0.911790780141844,0.9716312056737589,0.8565217391304347,0.924577397471477,0.040088143423453834,90,imipenem,Random Forest,,,,,
3.085777759552002,0.04889215002002594,0.1814948081970215,0.011697761208938786,True,balanced,10.0,0.7,7.0,4.0,1017.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 4, 'clf__n_estimators': 1017}",0.9578723404255318,0.951241134751773,0.9640957446808511,0.9875886524822695,0.9365217391304347,0.9594639222941721,0.016786574176439403,49,imipenem,Random Forest,,,,,
3.6896270751953124,0.032101375540015915,0.17612295150756835,0.02042572203729992,True,balanced_subsample,20.0,0.5,7.0,5.0,884.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 5, 'clf__n_estimators': 884}",0.9561702127659575,0.9521276595744681,0.9632092198581561,0.9849290780141844,0.931304347826087,0.9575481036077707,0.01733078481121866,59,imipenem,Random Forest,,,,,
0.7137446403503418,0.011397753164287781,0.0742945671081543,0.005993242045883692,False,balanced,30.0,0.5,3.0,16.0,291.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 30, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 16, 'clf__n_estimators': 291}",0.9578723404255319,0.9671985815602837,0.9773936170212766,0.9964539007092199,0.9391304347826087,0.9676097748997842,0.019150805121359315,4,imipenem,Random Forest,,,,,
2.0128875255584715,0.044499329164748046,0.16019010543823242,0.010702817302590683,False,balanced_subsample,30.0,0.3,9.0,18.0,891.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 30, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 18, 'clf__n_estimators': 891}",0.9561702127659575,0.9530141843971631,0.9640957446808511,0.9813829787234043,0.9426086956521739,0.95945436324391,0.012949476151890387,50,imipenem,Random Forest,,,,,
1.0668817996978759,0.03718324322392984,0.1137418270111084,0.010132108350628041,False,balanced_subsample,30.0,0.3,5.0,2.0,463.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 30, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 463}",0.9638297872340424,0.9636524822695035,0.9773936170212766,0.9902482269503546,0.9426086956521739,0.9675465618254702,0.015894688003861984,5,imipenem,Random Forest,,,,,
1.6604378700256348,0.020876466117419352,0.08263053894042968,0.008050661417313752,True,balanced_subsample,15.0,0.5,5.0,8.0,395.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 15, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 8, 'clf__n_estimators': 395}",0.9638297872340426,0.9601063829787234,0.9676418439716312,0.9911347517730497,0.9417391304347826,0.9648903792784459,0.015851368677152075,16,imipenem,Random Forest,,,,,
2.300001335144043,0.03815238305329871,0.17887043952941895,0.00986461685088244,False,balanced,15.0,0.3,7.0,9.0,1019.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 15, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 9, 'clf__n_estimators': 1019}",0.9621276595744681,0.9583333333333334,0.9623226950354611,0.9875886524822697,0.9486956521739129,0.963813598519889,0.01287558917080274,22,imipenem,Random Forest,,,,,
0.76827073097229,0.01510827568423688,0.07472443580627441,0.008937278186835183,False,balanced,5.0,0.5,3.0,18.0,319.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 18, 'clf__n_estimators': 319}",0.962127659574468,0.9565602836879433,0.9720744680851063,0.9929078014184396,0.9252173913043478,0.9617775208140611,0.022086677992666632,40,imipenem,Random Forest,,,,,
1.9525341987609863,0.03566684623183725,0.13438305854797364,0.011454972227441037,True,balanced,15.0,log2,7.0,6.0,673.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': 15, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 6, 'clf__n_estimators': 673}",0.9161702127659574,0.9361702127659575,0.8905141843971631,0.9636524822695036,0.8678260869565217,0.9148666358310207,0.0335900450878525,99,imipenem,Random Forest,,,,,
1.1008689880371094,0.014232279908525226,0.06349458694458007,0.0072286946375960245,True,balanced_subsample,,0.5,5.0,2.0,257.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 2, 'clf__n_estimators': 257}",0.9612765957446808,0.9601063829787234,0.9676418439716312,0.9893617021276595,0.9417391304347825,0.9640251310514956,0.015327095631743021,21,imipenem,Random Forest,,,,,
2.3876230239868166,0.06684398114449067,0.1957463264465332,0.004372515897617114,False,balanced,5.0,sqrt,8.0,14.0,1084.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 14, 'clf__n_estimators': 1084}",0.9263829787234042,0.9414893617021276,0.9100177304964538,0.9716312056737589,0.8834782608695653,0.9265999074930619,0.029610828161476248,87,imipenem,Random Forest,,,,,
1.2050398349761964,0.027864100338795616,0.06909146308898925,0.003941594067340519,True,balanced_subsample,20.0,0.7,6.0,4.0,275.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 4, 'clf__n_estimators': 275}",0.9587234042553192,0.9530141843971632,0.964095744680851,0.9902482269503546,0.9382608695652174,0.9608684859697811,0.01703514089830204,42,imipenem,Random Forest,,,,,
1.0359463691711426,0.01810329970400512,0.08670072555541992,0.00923192644381551,False,balanced_subsample,10.0,0.7,6.0,15.0,419.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 10, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 15, 'clf__n_estimators': 419}",0.962127659574468,0.9476950354609929,0.9756205673758866,0.9867021276595744,0.9443478260869566,0.9632986432315758,0.01614639369408494,33,imipenem,Random Forest,,,,,
3.374513339996338,0.03654910572260846,0.19894781112670898,0.015192329337822922,True,balanced,,0.5,5.0,13.0,1111.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 13, 'clf__n_estimators': 1111}",0.9604255319148937,0.9592198581560285,0.9667553191489362,0.9893617021276595,0.9365217391304348,0.9624568300955906,0.016909064138568148,37,imipenem,Random Forest,,,,,
0.5852006435394287,0.027544870588119306,0.06112580299377442,0.007909264439678428,False,balanced_subsample,20.0,0.5,1.0,6.0,222.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 222}",0.9612765957446809,0.9556737588652483,0.9711879432624113,0.9658687943262413,0.9339130434782609,0.9575840271353686,0.01289421231787302,58,imipenem,Random Forest,,,,,
0.9929609775543213,0.026478138256773646,0.09366855621337891,0.011265563627786463,False,balanced_subsample,30.0,0.7,4.0,3.0,379.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 30, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 3, 'clf__n_estimators': 379}",0.9587234042553192,0.9627659574468085,0.9685283687943264,0.9929078014184397,0.9339130434782608,0.9633677150786308,0.018914325058501654,29,imipenem,Random Forest,,,,,
2.9334478855133055,0.04177995520449555,0.131610107421875,0.011117945512949064,True,balanced_subsample,5.0,0.3,1.0,6.0,715.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 5, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 6, 'clf__n_estimators': 715}",0.9646808510638298,0.9689716312056738,0.9729609929078015,0.9911347517730497,0.9278260869565217,0.9651148627813754,0.020708028455001158,14,imipenem,Random Forest,,,,,
1.9130340576171876,0.016558037580613073,0.1530062198638916,0.0058832106135739155,False,balanced_subsample,5.0,sqrt,4.0,13.0,889.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 13, 'clf__n_estimators': 889}",0.9408510638297872,0.9547872340425532,0.9242021276595743,0.9769503546099291,0.8808695652173912,0.9355320690718469,0.03234465755033473,81,imipenem,Random Forest,,,,,
3.26375732421875,0.034159164380181184,0.1508396625518799,0.007131489733172539,True,balanced_subsample,,sqrt,3.0,12.0,812.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 12, 'clf__n_estimators': 812}",0.9459574468085107,0.9645390070921986,0.9445921985815603,0.9840425531914894,0.8973913043478261,0.9473045020043169,0.028800038258686704,72,imipenem,Random Forest,,,,,
0.5655363082885743,0.02430710763192685,0.06501684188842774,0.006756312348893358,False,balanced,,sqrt,8.0,11.0,242.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 11, 'clf__n_estimators': 242}",0.932340425531915,0.9450354609929078,0.9206560283687943,0.974290780141844,0.8886956521739129,0.9322036694418747,0.028150644911442986,84,imipenem,Random Forest,,,,,
0.574204683303833,0.017222340430034934,0.06786437034606933,0.005388857537013979,False,balanced,20.0,0.5,2.0,19.0,234.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 20, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 19, 'clf__n_estimators': 234}",0.9621276595744681,0.9680851063829786,0.9676418439716312,0.9955673758865248,0.9321739130434781,0.9651191797718163,0.020182135639520753,13,imipenem,Random Forest,,,,,
3.366317081451416,0.073931821032748,0.19818639755249023,0.015259139521120686,True,balanced,5.0,0.7,2.0,10.0,1102.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 10, 'clf__n_estimators': 1102}",0.9731914893617022,0.9627659574468085,0.9720744680851064,0.9937943262411347,0.9295652173913044,0.9662782917052113,0.020970009234942643,8,imipenem,Random Forest,,,,,
1.9956665515899659,0.01828125706866235,0.16496152877807618,0.006819452987627718,False,balanced_subsample,20.0,log2,8.0,5.0,928.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 20, 'clf__max_features': 'log2', 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 5, 'clf__n_estimators': 928}",0.9195744680851065,0.9352836879432624,0.8949468085106383,0.9654255319148937,0.8739130434782608,0.9178287079864325,0.03170283446162828,97,imipenem,Random Forest,,,,,
3.4112818241119385,0.04967845618663621,0.20426816940307618,0.027587731378847208,True,balanced,,0.5,5.0,10.0,1119.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 10, 'clf__n_estimators': 1119}",0.9621276595744681,0.9583333333333334,0.9676418439716312,0.9920212765957446,0.9417391304347826,0.9643726487819919,0.016302905983751125,20,imipenem,Random Forest,,,,,
2.754109239578247,0.030146765450743566,0.19951605796813965,0.010860778176309784,False,balanced,,0.3,4.0,19.0,1198.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 19, 'clf__n_estimators': 1198}",0.9612765957446808,0.9663120567375887,0.9729609929078015,0.9946808510638298,0.9347826086956521,0.9660026210299106,0.019328631884716906,10,imipenem,Random Forest,,,,,
1.25267333984375,0.01076514694216811,0.1155388355255127,0.00588626417815798,False,balanced_subsample,30.0,0.7,1.0,14.0,478.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 30, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 14, 'clf__n_estimators': 478}",0.9476595744680851,0.9512411347517731,0.962322695035461,0.9902482269503546,0.9421739130434783,0.9587291088498304,0.017082432632484316,54,imipenem,Random Forest,,,,,
2.7503077507019045,0.05033775374735425,0.1766944408416748,0.008707315957307173,True,balanced,,sqrt,1.0,17.0,928.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 17, 'clf__n_estimators': 928}",0.954468085106383,0.9609929078014184,0.9605496453900709,0.9875886524822695,0.9234782608695652,0.9574155103299414,0.020461980837509025,61,imipenem,Random Forest,,,,,
1.4203065395355225,0.04808880935769867,0.13369293212890626,0.005748619756535383,False,balanced,10.0,0.3,1.0,5.0,595.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 5, 'clf__n_estimators': 595}",0.9663829787234043,0.9645390070921986,0.9791666666666666,0.9698581560283689,0.925217391304348,0.9610328399629973,0.018603147206245844,41,imipenem,Random Forest,,,,,
3.0091288566589354,0.06417532724495188,0.18025078773498535,0.018269793338211292,True,balanced,10.0,0.5,9.0,8.0,995.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 0.5, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 8, 'clf__n_estimators': 995}",0.9527659574468085,0.949468085106383,0.9552304964539007,0.9787234042553192,0.9321739130434783,0.9536723712611781,0.014904115686629717,67,imipenem,Random Forest,,,,,
0.7219985008239747,0.026359640773531083,0.08334994316101074,0.0175607461668881,False,balanced,15.0,0.3,5.0,6.0,298.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 15, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 6, 'clf__n_estimators': 298}",0.9621276595744681,0.9627659574468085,0.9765070921985816,0.9911347517730497,0.9426086956521739,0.9670288313290163,0.0161831358787114,7,imipenem,Random Forest,,,,,
1.7431169509887696,0.04306332994766278,0.15597968101501464,0.010139445810706433,False,balanced,15.0,0.3,5.0,5.0,764.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 15, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 5, 'clf__n_estimators': 764}",0.9629787234042553,0.9627659574468085,0.9756205673758865,0.9902482269503546,0.9460869565217391,0.9675400863398089,0.014729487032958784,6,imipenem,Random Forest,,,,,
1.6572797298431396,0.03078570972237647,0.09044532775878907,0.014543723170339,True,balanced_subsample,,0.7,5.0,11.0,385.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': None, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 11, 'clf__n_estimators': 385}",0.9595744680851064,0.9592198581560284,0.9667553191489362,0.9902482269503546,0.9504347826086956,0.9652465309898244,0.013529539650397819,12,imipenem,Random Forest,,,,,
4.489056062698364,0.04737934930831253,0.1845017910003662,0.014223289428999246,True,balanced_subsample,5.0,0.7,3.0,12.0,1042.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 5, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 3, 'clf__min_samples_split': 12, 'clf__n_estimators': 1042}",0.9612765957446809,0.9574468085106383,0.961436170212766,0.9920212765957447,0.9182608695652174,0.9580883441258095,0.023492365107511296,56,imipenem,Random Forest,,,,,
1.636668062210083,0.013296873984079426,0.1625349521636963,0.021910963475714643,False,balanced,15.0,sqrt,1.0,7.0,718.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 15, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 1, 'clf__min_samples_split': 7, 'clf__n_estimators': 718}",0.965531914893617,0.9556737588652482,0.9827127659574468,0.9636524822695035,0.9304347826086956,0.9596011409189023,0.0170401610642344,48,imipenem,Random Forest,,,,,
1.5489068508148194,0.012112772075568311,0.13624110221862792,0.016075465729359015,False,balanced,5.0,sqrt,2.0,3.0,716.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 5, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 3, 'clf__n_estimators': 716}",0.947659574468085,0.9609929078014184,0.9419326241134751,0.9849290780141844,0.8921739130434783,0.9455376194881282,0.030514707246689872,79,imipenem,Random Forest,,,,,
1.6733386039733886,0.053495186103435434,0.11117515563964844,0.009397118861452234,True,balanced,30.0,0.3,8.0,17.0,564.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': 30, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 8, 'clf__min_samples_split': 17, 'clf__n_estimators': 564}",0.946808510638298,0.951241134751773,0.9419326241134752,0.974290780141844,0.9191304347826087,0.9466806968855999,0.017690063675952328,75,imipenem,Random Forest,,,,,
1.3514676570892334,0.03259159495807072,0.07995071411132812,0.007960151565421082,True,balanced_subsample,15.0,sqrt,7.0,14.0,331.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 15, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 7, 'clf__min_samples_split': 14, 'clf__n_estimators': 331}",0.9272340425531914,0.9388297872340425,0.8976063829787234,0.975177304964539,0.8756521739130434,0.922899938328708,0.0342858069541128,92,imipenem,Random Forest,,,,,
0.6831823348999023,0.017182042597427345,0.07641429901123047,0.015837997003702656,False,balanced_subsample,15.0,0.3,6.0,8.0,290.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 15, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 8, 'clf__n_estimators': 290}",0.9646808510638298,0.9547872340425532,0.9703014184397163,0.9875886524822695,0.9478260869565217,0.9650368485969782,0.013694460216541601,15,imipenem,Random Forest,,,,,
2.4245386600494383,0.0431082131477864,0.19283003807067872,0.011753124482600005,False,balanced_subsample,10.0,0.3,2.0,9.0,1028.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 10, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 2, 'clf__min_samples_split': 9, 'clf__n_estimators': 1028}",0.9740425531914894,0.9698581560283688,0.9844858156028369,0.9920212765957447,0.9391304347826088,0.9719076472402097,0.01814316565183354,1,imipenem,Random Forest,,,,,
1.8968181610107422,0.039290680540235795,0.11977944374084473,0.00901601352445488,True,balanced,,0.3,9.0,18.0,608.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': None, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 9, 'clf__min_samples_split': 18, 'clf__n_estimators': 608}",0.9417021276595745,0.9494680851063829,0.9428191489361701,0.976063829787234,0.9191304347826087,0.945836725254394,0.018255362158470807,78,imipenem,Random Forest,,,,,
2.117633247375488,0.04681336452845722,0.14404768943786622,0.010231134929734495,False,balanced,30.0,0.7,6.0,13.0,884.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 30, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 13, 'clf__n_estimators': 884}",0.962127659574468,0.948581560283688,0.9747340425531914,0.9884751773049646,0.9434782608695652,0.9634793401171754,0.01658477771311699,27,imipenem,Random Forest,,,,,
2.0776375770568847,0.0185101524798985,0.1358860969543457,0.01065012529021028,False,balanced,20.0,0.7,6.0,12.0,963.0,"{'clf__bootstrap': False, 'clf__class_weight': 'balanced', 'clf__max_depth': 20, 'clf__max_features': 0.7, 'clf__min_samples_leaf': 6, 'clf__min_samples_split': 12, 'clf__n_estimators': 963}",0.962127659574468,0.948581560283688,0.9747340425531914,0.9884751773049646,0.9434782608695652,0.9634793401171754,0.01658477771311699,27,imipenem,Random Forest,,,,,
1.0827365875244142,0.026914546147948026,0.06640973091125488,0.0038248365913259173,True,balanced_subsample,10.0,0.3,4.0,19.0,246.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced_subsample', 'clf__max_depth': 10, 'clf__max_features': 0.3, 'clf__min_samples_leaf': 4, 'clf__min_samples_split': 19, 'clf__n_estimators': 246}",0.9527659574468085,0.9592198581560283,0.9587765957446809,0.9867021276595744,0.9330434782608695,0.9581016034535924,0.017181820913473606,55,imipenem,Random Forest,,,,,
1.6806869506835938,0.01973812890892227,0.10082178115844727,0.0037599022880565047,True,balanced,30.0,sqrt,5.0,4.0,855.0,"{'clf__bootstrap': True, 'clf__class_weight': 'balanced', 'clf__max_depth': 30, 'clf__max_features': 'sqrt', 'clf__min_samples_leaf': 5, 'clf__min_samples_split': 4, 'clf__n_estimators': 855}",0.9382978723404255,0.9494680851063829,0.9153368794326241,0.9725177304964538,0.888695652173913,0.9328632439099598,0.028759985588760705,83,imipenem,Random Forest,,,,,
